survey_number,grid_number,species_ID,life_phase,TL(cm),yes
61,1,Colon Goby,J,2,NA
61,1,Longfin Damselfish,A,11,NA
61,1,Redband Parrotfish,I,19,NA
61,1,Redband Parrotfish,A,23,NA
61,1,Roughead Blenny,A,2,NA
61,1,Roughead Blenny,A,2,NA
61,1,Roughead Blenny,A,2,NA
61,1,Yellowtail Parrotfish,I,32,NA
61,2,Banded Butterflyfish,A,13,NA
61,2,Banded Butterflyfish,A,13,NA
61,2,Bluehead Wrasse,J,3,NA
61,2,Bluehead Wrasse,J,4,NA
61,2,Bluehead Wrasse,J,4,NA
61,2,Bluehead Wrasse,J,5,NA
61,2,Bluehead Wrasse,I,7,NA
61,2,Redband Parrotfish,J,4,NA
61,2,Yellowhead Wrasse,J,4,NA
61,3,Bluehead Wrasse,J,2,NA
61,3,Bluehead Wrasse,J,3,NA
61,3,Bluehead Wrasse,J,4,NA
61,3,Bluehead Wrasse,J,5,NA
61,3,Bluehead Wrasse,J,5,NA
61,3,Bluehead Wrasse,A,8,NA
61,3,Longfin Damselfish,A,12,NA
61,3,Redband Parrotfish,A,24,NA
61,3,Yellowhead Wrasse,I,8,NA
61,4,Bicolor Damselfish,A,4,NA
61,4,Bicolor Damselfish,A,5,NA
61,4,Blue Tang,A,14,NA
61,4,Bluehead Wrasse,I,5,NA
61,4,Bluehead Wrasse,I,6,NA
61,4,Bluehead Wrasse,I,7,NA
61,4,Bluehead Wrasse,A,12,NA
61,4,Clown Wrasse,A,5,NA
61,4,Clown Wrasse,A,7,NA
61,4,Striped Parrotfish,I,10,NA
61,4,Striped Parrotfish,I,12,NA
61,4,Striped Parrotfish,A,18,NA
61,5,Bicolor Damselfish,A,6,NA
61,5,Bluehead Wrasse,J,4.5,NA
61,5,Bluehead Wrasse,J,6,NA
61,5,Roughead Blenny,A,2,NA
61,6,Bicolor Damselfish,A,5,NA
61,6,Bicolor Damselfish,A,6,NA
61,6,Bluehead Wrasse,J,3,NA
61,6,Bluehead Wrasse,J,4,NA
61,6,Bluehead Wrasse,J,5,NA
61,6,Clown Wrasse,A,10,NA
61,6,Goby sp. unid.,J,2,NA
61,6,Redband Parrotfish,I,6,NA
61,6,Redband Parrotfish,I,9,NA
61,6,Redband Parrotfish,A,23,yes
61,6,Yellowhead Wrasse,I,7,NA
61,7,Bicolor Damselfish,A,6,NA
61,7,Bluehead Wrasse,J,4,NA
61,7,Bluehead Wrasse,J,5,NA
61,7,Bluehead Wrasse,J,5,NA
61,7,Bluehead Wrasse,J,5,NA
61,7,Bluehead Wrasse,J,6,NA
61,7,Bluehead Wrasse,A,11,NA
61,7,Puddingwife,I,13,NA
61,7,Roughead Blenny,A,2,NA
61,7,Smooth Trunkfish,A,16,yes
61,8,Bicolor Damselfish,J,3,NA
61,8,Bicolor Damselfish,A,5,NA
61,8,Bluehead Wrasse,J,3,NA
61,8,Bluehead Wrasse,I,5,NA
61,8,Bluehead Wrasse,I,5,NA
61,8,Bluehead Wrasse,I,6,NA
61,8,Bluehead Wrasse,A,10,NA
61,8,Redband Parrotfish,J,3,NA
62,9,Bicolor Damselfish,A,6,NA
62,9,Bluehead Wrasse,J,2,NA
62,9,Bluehead Wrasse,J,2,NA
62,9,Bluehead Wrasse,J,3,NA
62,9,Bluehead Wrasse,J,3,NA
62,9,Bluehead Wrasse,J,6,NA
62,9,Smooth Trunkfish,A,14,NA
62,9,Spinyhead Blenny,A,2,NA
62,9,Striped Parrotfish,J,2,NA
62,9,Striped Parrotfish,J,3,NA
62,9,Yellowhead Wrasse,J,3,NA
62,10,Bluehead Wrasse,J,4,NA
62,10,Colon Goby,J,1,NA
62,10,Colon Goby,J,2,NA
62,10,Redband Parrotfish,I,10,NA
62,10,Yellowtail Snapper,A,15,yes
62,11,Bicolor Damselfish,A,4,NA
62,11,Bicolor Damselfish,A,5,NA
62,11,Spinyhead Blenny,J,1,NA
62,12,Bluehead Wrasse,J,4,NA
62,12,Colon Goby,J,1,NA
62,13,Bicolor Damselfish,A,4,NA
62,13,Bicolor Damselfish,A,6,NA
62,13,Colon Goby,J,1,NA
62,13,Redband Parrotfish,I,6,NA
62,13,Striped Parrotfish,J,10,NA
62,13,Striped Parrotfish,J,11,NA
62,13,Yellowtail Snapper,A,16,NA
62,14,Bicolor Damselfish,A,6,NA
62,14,Bicolor Damselfish,A,6,NA
62,14,Bluehead Wrasse,J,2,NA
62,14,Bluehead Wrasse,J,4,NA
62,14,Bluehead Wrasse,J,4,NA
62,14,Bluehead Wrasse,J,6,NA
62,14,Bluehead Wrasse,J,6,NA
62,14,Bluehead Wrasse,J,7,NA
62,14,Bluehead Wrasse,J,8,NA
62,14,Clown Wrasse,J,4,NA
62,14,Clown Wrasse,J,4,NA
62,14,Clown Wrasse,J,4,NA
62,14,Clown Wrasse,J,6,NA
62,14,Clown Wrasse,A,11,NA
62,14,Redband Parrotfish,J,3,NA
62,14,Redband Parrotfish,I,11,NA
62,14,Striped Parrotfish,J,5,NA
62,14,Yellowhead Wrasse,I,10,NA
62,15,Bicolor Damselfish,A,4,NA
62,15,Bicolor Damselfish,A,6,NA
62,15,Sharpnose Puffer,J,4,NA
62,16,Bicolor Damselfish,A,6,NA
62,16,Bluehead Wrasse,J,4,NA
62,16,Bluehead Wrasse,J,4,NA
62,16,Bluehead Wrasse,J,5,NA
62,16,Bluehead Wrasse,J,5,NA
62,16,Bluehead Wrasse,J,5,NA
62,16,Cocoa Damselfish,A,12,NA
62,16,Colon Goby,J,2,NA
62,16,Doctorfish,A,13,NA
62,16,Yellowhead Wrasse,A,14,NA
63,17,Bicolor Damselfish,A,4,NA
63,17,Bicolor Damselfish,A,5,NA
63,17,Bridled Goby,A,6,NA
63,17,Colon Goby,J,2,NA
63,17,Colon Goby,A,5,NA
63,18,Bicolor Damselfish,A,6,NA
63,18,Bicolor Damselfish,A,7,NA
63,18,Bluehead Wrasse,I,8,NA
63,18,Goldspot Goby,A,3,NA
63,19,Bicolor Damselfish,A,4,NA
63,19,Bluehead Wrasse,I,5,NA
63,19,Bluehead Wrasse,I,6,NA
63,19,Bluehead Wrasse,I,6,NA
63,19,Bluehead Wrasse,I,7,NA
63,19,Bluehead Wrasse,I,7,NA
63,19,Bluehead Wrasse,I,8,NA
63,19,Clown Wrasse,J,2,NA
63,19,Clown Wrasse,A,13,NA
63,20,Bicolor Damselfish,A,4,NA
63,20,Bluehead Wrasse,A,11,NA
63,20,Bluehead Wrasse,A,11,NA
63,20,Ocean Surgeonfish,A,14,NA
63,20,Yellowhead Wrasse,A,16,NA
63,21,Bicolor Damselfish,A,5,NA
63,21,Smooth Trunkfish,A,16,NA
63,22,Bicolor Damselfish,A,4,NA
63,22,Bicolor Damselfish,A,6,NA
63,22,Bicolor Damselfish,A,7,NA
63,22,Blue Chromis,A,13,NA
63,22,Bluehead Wrasse,I,6,NA
63,22,Bluehead Wrasse,I,6,NA
63,22,Bluehead Wrasse,I,6,NA
63,22,Bluehead Wrasse,I,7,NA
63,22,Bluehead Wrasse,I,7,NA
63,22,Bluehead Wrasse,I,7,NA
63,22,Bluehead Wrasse,I,8,NA
63,22,Bluehead Wrasse,I,8,NA
63,22,Bluehead Wrasse,I,8,NA
63,22,Bluehead Wrasse,I,9,NA
63,22,Bluehead Wrasse,I,9,NA
63,22,Bluehead Wrasse,I,9,NA
63,22,Bluehead Wrasse,I,10,NA
63,22,Bluehead Wrasse,I,10,NA
63,22,Bluehead Wrasse,I,10,NA
63,22,Bluehead Wrasse,I,11,NA
63,22,Bluehead Wrasse,I,11,NA
63,22,Bluehead Wrasse,I,11,NA
63,22,Bridled Goby,J,1,NA
63,22,Clown Wrasse,J,4,NA
63,22,Clown Wrasse,A,12,NA
63,22,Doctorfish,A,17,NA
63,22,Graysby,A,14,NA
63,22,Redband Parrotfish,A,12,NA
63,22,Striped Parrotfish,J,12,NA
63,22,Striped Parrotfish,J,13,NA
63,22,Striped Parrotfish,J,13,NA
63,22,Striped Parrotfish,J,14,NA
63,22,Striped Parrotfish,J,14,NA
63,22,Striped Parrotfish,J,15,NA
63,23,Bicolor Damselfish,A,6,NA
63,23,Bicolor Damselfish,A,6,NA
63,23,Bicolor Damselfish,A,6,NA
63,23,Bicolor Damselfish,A,7,NA
63,23,Bicolor Damselfish,A,7,NA
63,23,Bluehead Wrasse,A,9,NA
63,24,Butter Hamlet,A,13,NA
63,24,Graysby,A,18,NA
63,24,Longfin Damselfish,A,13,NA
63,24,Queen Angelfish,A,31,NA
63,24,Redband Parrotfish,A,22,NA
64,1,Bluehead Wrasse,J,3.5,NA
64,1,Bluehead Wrasse,J,3.5,NA
64,1,Bluehead Wrasse,J,4,NA
64,2,Bicolor Damselfish,A,6,NA
64,2,Bluehead Wrasse,J,3,NA
64,2,Bluehead Wrasse,J,3,NA
64,2,Bluehead Wrasse,J,3.5,NA
64,2,Bluehead Wrasse,J,6,NA
64,2,Colon Goby,J,2,NA
64,2,Longfin Damselfish,A,13,NA
64,2,Roughead Blenny,A,2,NA
64,2,Roughead Blenny,A,2,NA
64,2,Trumpetfish,A,75,yes
64,2,Yellowhead Wrasse,J,3.5,NA
64,3,Colon Goby,J,2,NA
64,3,Colon Goby,J,2,NA
64,3,Longfin Damselfish,A,13,NA
64,3,Roughead Blenny,A,2,NA
64,3,Stoplight Parrotfish,I,25,NA
64,4,Colon Goby,J,2,NA
64,4,Longfin Damselfish,A,13,NA
64,4,Roughead Blenny,A,2,NA
64,5,Ocean Surgeonfish,A,16,NA
64,5,Puddingwife,J,4,NA
64,5,Striped Parrotfish,I,3,NA
64,5,Striped Parrotfish,I,5,NA
64,5,Striped Parrotfish,I,6,NA
64,5,Striped Parrotfish,I,8,NA
64,5,Yellowhead Wrasse,J,7,NA
64,5,Yellowhead Wrasse,A,14,NA
64,7,Blue Tang,A,13,NA
64,7,Clown Wrasse,J,3,NA
64,7,Clown Wrasse,J,4,NA
64,7,Redband Parrotfish,J,4,NA
64,7,Redband Parrotfish,J,5,NA
64,7,Stoplight Parrotfish,J,3,NA
64,7,Stoplight Parrotfish,J,5,NA
64,8,Blue Tang,A,14,NA
64,8,Bluehead Wrasse,J,3,NA
64,8,Bluehead Wrasse,J,4,NA
64,8,Bluehead Wrasse,J,5,NA
64,8,Bluehead Wrasse,J,5,NA
64,8,Bluehead Wrasse,J,6,NA
64,8,Bluehead Wrasse,J,6,NA
64,8,Bluehead Wrasse,J,7,NA
64,8,Bluehead Wrasse,J,8,NA
64,8,Bluehead Wrasse,J,9,NA
64,8,Bluehead Wrasse,I,9,NA
64,8,Clown Wrasse,J,3,NA
64,8,Clown Wrasse,J,4,NA
64,8,Sergeant Major,A,12,NA
64,8,Stoplight Parrotfish,J,2.5,NA
64,8,White Grunt,A,20,NA
65,9,Bluehead Wrasse,J,2,NA
65,9,Bluehead Wrasse,J,2,NA
65,9,Bluehead Wrasse,J,3,NA
65,9,Bluehead Wrasse,J,3,NA
65,9,Bluehead Wrasse,J,3,NA
65,9,Bluehead Wrasse,J,4,NA
65,9,Bluehead Wrasse,J,4,NA
65,10,Bluehead Wrasse,J,3,NA
65,10,Bluehead Wrasse,J,3,NA
65,10,Bluehead Wrasse,J,4,NA
65,10,Bluehead Wrasse,J,5,NA
65,10,Clown Wrasse,J,2,NA
65,10,Clown Wrasse,J,3,NA
65,10,Clown Wrasse,J,4,NA
65,11,French Grunt,A,15,NA
65,11,Roughead Blenny,A,2,NA
65,11,Stoplight Parrotfish,A,21,NA
65,11,Yellowtail Damselfish,A,4,NA
65,12,Ocean Surgeonfish,A,14,NA
65,12,Yellowtail Damselfish,A,16,NA
65,13,Bluehead Wrasse,J,2,NA
65,13,Bluehead Wrasse,J,3,NA
65,13,Bluehead Wrasse,J,3,NA
65,13,Bluehead Wrasse,J,4,NA
65,13,Bluehead Wrasse,J,4,NA
65,13,Bluehead Wrasse,J,6,NA
65,13,Clown Wrasse,J,2,NA
65,13,Clown Wrasse,J,3,NA
65,13,Clown Wrasse,J,5,NA
65,13,Striped Parrotfish,J,2,NA
65,13,Striped Parrotfish,J,2,NA
65,14,Striped Parrotfish,J,4,NA
65,15,Clown Wrasse,A,11,NA
65,15,Longfin Damselfish,A,12,NA
65,15,Queen Parrotfish,J,14,NA
65,15,Queen Parrotfish,J,18,NA
65,15,Saddled Blenny,A,3,NA
65,15,Stoplight Parrotfish,I,22,NA
65,15,Stoplight Parrotfish,A,30,NA
65,16,Bicolor Damselfish,A,4,NA
66,17,Bluehead Wrasse,I,5,NA
66,17,Bluehead Wrasse,I,5,NA
66,17,Bluehead Wrasse,I,5,NA
66,17,Bluehead Wrasse,I,6,NA
66,17,Bluehead Wrasse,I,6,NA
66,17,Bluehead Wrasse,I,6,NA
66,17,Bluehead Wrasse,I,9,NA
66,17,Bluehead Wrasse,I,9,NA
66,17,Bluehead Wrasse,I,10,NA
66,17,Bluehead Wrasse,I,10,NA
66,17,Bluehead Wrasse,I,11,NA
66,17,Longfin Damselfish,A,12,NA
66,17,Queen Parrotfish,A,38,NA
66,17,Yellowtail Damselfish,A,19,NA
66,18,Bluehead Wrasse,I,2,NA
66,18,Bluehead Wrasse,I,4,NA
66,18,Bluehead Wrasse,I,6,NA
66,18,Bluehead Wrasse,I,8,NA
66,18,Bluehead Wrasse,I,8,NA
66,18,Bluehead Wrasse,I,10,NA
66,18,Bluehead Wrasse,I,10,NA
66,18,Bluehead Wrasse,I,12,NA
66,18,Clown Wrasse,I,5,NA
66,18,Longfin Damselfish,A,11,NA
66,19,Bluehead Wrasse,I,6,NA
66,19,Bluehead Wrasse,I,7,NA
66,19,Bluehead Wrasse,I,8,NA
66,19,Bluehead Wrasse,I,8,NA
66,19,Bluehead Wrasse,I,9,NA
66,19,Bluehead Wrasse,I,9,NA
66,19,Bluehead Wrasse,I,10,NA
66,19,Bluehead Wrasse,I,10,NA
66,19,Bluehead Wrasse,I,11,NA
66,19,Bluehead Wrasse,I,11,NA
66,19,Bluehead Wrasse,I,11,NA
66,19,Bluehead Wrasse,I,12,NA
66,19,Bluehead Wrasse,I,12,NA
66,19,Dusky Damselfish,A,10,NA
66,20,Ocean Surgeonfish,A,17,NA
66,20,Ocean Surgeonfish,A,17,NA
66,21,Bicolor Damselfish,A,4,NA
66,21,Bicolor Damselfish,A,5,NA
66,21,Bicolor Damselfish,A,7,NA
66,21,Blue Tang,A,22,NA
66,21,Bluehead Wrasse,I,6,NA
66,21,Bluehead Wrasse,I,7,NA
66,21,Bluehead Wrasse,I,8,NA
66,21,Bluehead Wrasse,I,11,NA
66,21,Bluehead Wrasse,I,11,NA
66,21,Clown Wrasse,I,8,NA
66,21,Dusky Damselfish,A,6,NA
66,21,Striped Parrotfish,J,15,NA
66,21,Striped Parrotfish,J,16,NA
66,21,Striped Parrotfish,J,17,NA
66,21,Striped Parrotfish,J,18,NA
66,21,Striped Parrotfish,J,19,NA
66,22,Blue Tang,A,27,NA
66,22,Clown Wrasse,J,2,NA
66,22,Dusky Damselfish,A,12,NA
66,22,French Grunt,A,16,NA
66,22,Longfin Damselfish,A,12,NA
66,22,Redband Parrotfish,I,10,NA
66,22,Redband Parrotfish,A,24,NA
66,22,Schoolmaster,A,25,NA
66,22,Sergeant Major,A,15,NA
66,22,Sergeant Major,A,15,NA
66,22,Sergeant Major,A,15,NA
66,22,Sergeant Major,A,15,NA
66,22,Sergeant Major,A,15,NA
66,22,Sergeant Major,A,16,NA
66,22,Sergeant Major,A,16,NA
66,22,Sergeant Major,A,16,NA
66,22,Sergeant Major,A,16,NA
66,22,Sergeant Major,A,17,NA
66,22,Sergeant Major,A,17,NA
66,22,Sergeant Major,A,17,NA
66,22,Sergeant Major,A,17,NA
66,22,Sergeant Major,A,18,NA
66,22,Sergeant Major,A,18,NA
66,22,Sergeant Major,A,18,NA
66,22,Sergeant Major,A,18,NA
66,22,Stoplight Parrotfish,I,24,NA
66,22,Yellowtail Damselfish,A,18,NA
66,23,Bicolor Damselfish,J,1,NA
66,23,Bicolor Damselfish,J,1,NA
66,23,Bicolor Damselfish,J,3,NA
66,23,Bicolor Damselfish,A,5,NA
66,23,Bluehead Wrasse,J,5,NA
66,23,Clown Wrasse,I,3,NA
66,23,Clown Wrasse,I,6,NA
66,23,Clown Wrasse,I,6,NA
66,23,Longfin Damselfish,A,11,NA
66,23,Roughead Blenny,A,2,NA
66,23,Threespot Damselfish,J,4,NA
66,24,Bicolor Damselfish,A,5,NA
66,24,Bicolor Damselfish,A,6,NA
66,24,Bluehead Wrasse,J,1,NA
66,24,Bluehead Wrasse,J,1,NA
66,24,Bluehead Wrasse,J,1,NA
66,24,Bridled Goby,A,3,NA
66,24,Redband Parrotfish,I,8,NA
66,24,Roughead Blenny,A,2,NA
67,1,Bluehead Wrasse,J,2,NA
67,1,Bluehead Wrasse,J,3,NA
67,1,Colon Goby,J,2,NA
67,1,Longfin Damselfish,A,10,NA
67,2,Bicolor Damselfish,A,7,NA
67,2,Colon Goby,J,2,NA
67,2,Colon Goby,J,2,NA
67,2,Colon Goby,A,3,NA
67,2,Rainbow Wrasse,A,11,NA
67,2,Redband Parrotfish,I,6,NA
67,2,Redband Parrotfish,I,10,NA
67,3,Bicolor Damselfish,A,6,NA
67,3,Bicolor Damselfish,A,8,NA
67,3,Colon Goby,J,2,NA
67,3,Redband Parrotfish,I,10,NA
67,3,Redband Parrotfish,I,12,NA
67,3,Yellowhead Wrasse,J,11,NA
67,4,Colon Goby,J,2,NA
67,4,Smooth Trunkfish,A,14,NA
67,5,Bicolor Damselfish,A,6,NA
67,5,Colon Goby,J,1,NA
67,5,Colon Goby,J,2,NA
67,5,Colon Goby,A,3,NA
67,5,Smooth Trunkfish,A,14,NA
67,5,Yellowhead Wrasse,A,10,NA
67,5,Yellowhead Wrasse,A,17,NA
67,6,Bicolor Damselfish,A,6,NA
67,6,Yellowhead Wrasse,A,10,NA
67,7,Bicolor Damselfish,A,4,NA
67,7,Bicolor Damselfish,A,5,NA
67,7,Clown Wrasse,J,7,NA
67,7,Clown Wrasse,J,9,NA
67,7,Cocoa Damselfish,A,7,NA
67,7,Colon Goby,J,1,NA
67,7,Doctorfish,A,16,NA
67,7,Redband Parrotfish,I,6,NA
67,7,Redband Parrotfish,I,12,NA
67,7,Redband Parrotfish,I,13,NA
67,7,Striped Parrotfish,J,6,NA
67,7,Striped Parrotfish,J,7,NA
67,8,Bicolor Damselfish,J,3,NA
67,8,Bicolor Damselfish,A,4,NA
67,8,Blue Chromis,A,6,NA
67,8,Blue Chromis,A,6,NA
67,8,Colon Goby,A,8,NA
67,8,Redband Parrotfish,J,4,NA
67,8,Redband Parrotfish,J,4,NA
68,9,Bicolor Damselfish,A,6,NA
68,9,Colon Goby,J,2,NA
68,9,Colon Goby,J,2,NA
68,9,Colon Goby,J,2,NA
68,9,Colon Goby,J,2,NA
68,9,Smooth Trunkfish,A,18,NA
68,9,Striped Parrotfish,J,2,NA
68,9,Striped Parrotfish,J,2,NA
68,9,Striped Parrotfish,J,3,NA
68,10,Bicolor Damselfish,A,4,NA
68,10,Bicolor Damselfish,A,6,NA
68,10,Roughead Blenny,A,2,NA
68,10,Roughead Blenny,A,2,NA
68,11,Bicolor Damselfish,A,5,NA
68,11,Ocean Surgeonfish,A,16,NA
68,11,Redband Parrotfish,I,17,NA
68,11,Redband Parrotfish,A,22,NA
68,11,Roughead Blenny,A,2,NA
68,11,Yellowhead Wrasse,J,2,NA
68,12,Colon Goby,J,2,NA
68,12,Colon Goby,J,2,NA
68,12,Redband Parrotfish,A,23,NA
68,12,Roughead Blenny,A,2,NA
68,12,Smooth Trunkfish,A,17,NA
68,12,Yellowhead Wrasse,I,17,NA
68,13,Bicolor Damselfish,A,5,NA
68,13,Redband Parrotfish,I,11,NA
68,13,Roughead Blenny,A,2,NA
68,13,Smooth Trunkfish,A,19,NA
68,14,Blue Tang,A,18,NA
68,14,Bluehead Wrasse,J,3,NA
68,14,Bluehead Wrasse,J,3,NA
68,14,Bluehead Wrasse,J,3.5,NA
68,14,Bluehead Wrasse,J,4,NA
68,14,Bluehead Wrasse,J,5,NA
68,14,Bluehead Wrasse,J,5,NA
68,14,Bluehead Wrasse,I,6,NA
68,14,Redband Parrotfish,J,3.5,NA
68,14,Roughead Blenny,A,2,NA
68,15,Bicolor Damselfish,A,5,NA
68,15,Bicolor Damselfish,A,5.5,NA
68,15,Bluehead Wrasse,I,5,NA
68,15,Roughead Blenny,A,2,NA
68,15,White Grunt,A,22,NA
68,15,Yellowhead Wrasse,J,2,NA
68,15,Yellowhead Wrasse,J,3,NA
68,16,Bicolor Damselfish,A,5,NA
68,16,Blue Chromis,A,12,NA
68,16,Bluehead Wrasse,J,2,NA
68,16,Bluehead Wrasse,J,2,NA
68,16,Bluehead Wrasse,A,3,NA
68,16,Bluehead Wrasse,J,3,NA
68,16,Bluehead Wrasse,J,3,NA
68,16,Bluehead Wrasse,A,4,NA
68,16,Bluehead Wrasse,J,4,NA
68,16,Bluehead Wrasse,I,6,NA
68,16,Clown Wrasse,J,4,NA
68,16,Redband Parrotfish,J,2,NA
68,16,Redband Parrotfish,J,2,NA
68,16,Roughead Blenny,A,2,NA
68,16,Stoplight Parrotfish,A,24,NA
68,16,Striped Parrotfish,J,3,NA
69,17,Bicolor Damselfish,A,7,NA
69,17,Bicolor Damselfish,A,7,NA
69,17,Bicolor Damselfish,A,8.5,NA
69,17,Bridled Goby,A,3,NA
69,17,Striped Parrotfish,J,3,NA
69,17,Striped Parrotfish,J,3,NA
69,17,Striped Parrotfish,J,4,NA
69,17,Striped Parrotfish,J,4,NA
69,17,Striped Parrotfish,J,5,NA
69,18,Bicolor Damselfish,A,6,NA
69,18,Bicolor Damselfish,A,8,NA
69,18,Bicolor Damselfish,A,8,NA
69,19,Graysby,A,15,NA
69,20,Bicolor Damselfish,A,7,NA
69,20,Bluehead Wrasse,J,4,NA
69,20,Bluehead Wrasse,J,6,NA
69,20,Clown Wrasse,J,5,NA
69,20,Ocean Surgeonfish,A,16,NA
69,20,Ocean Surgeonfish,A,17,NA
69,20,Redband Parrotfish,J,4,NA
69,20,Redband Parrotfish,J,5,NA
69,20,Redband Parrotfish,J,5,NA
69,20,Redband Parrotfish,J,5,NA
69,20,Redband Parrotfish,J,6,NA
69,21,Bicolor Damselfish,A,6.5,NA
69,21,Bicolor Damselfish,A,7,NA
69,21,Bicolor Damselfish,A,7.5,NA
69,21,Bluehead Wrasse,J,5,NA
69,21,Bluehead Wrasse,J,5,NA
69,21,Bluehead Wrasse,J,6,NA
69,21,Bluehead Wrasse,J,6,NA
69,21,Bluehead Wrasse,J,6,NA
69,21,Bluehead Wrasse,J,6,NA
69,21,Bluehead Wrasse,J,7,NA
69,21,Bluehead Wrasse,J,7,NA
69,21,Smooth Trunkfish,A,16.5,NA
69,22,Bicolor Damselfish,A,8,NA
69,23,Bicolor Damselfish,A,6.5,NA
69,23,Bicolor Damselfish,A,7,NA
69,23,Bicolor Damselfish,A,7.5,NA
69,23,Bicolor Damselfish,A,7.5,NA
69,23,Bridled Goby,A,4,NA
69,23,Clown Wrasse,J,4,NA
69,23,Roughead Blenny,A,2,NA
69,23,Yellowhead Wrasse,J,6,NA
69,23,Yellowhead Wrasse,J,6.5,NA
69,24,Longfin Damselfish,A,9.5,NA
70,1,Threespot Damselfish,A,8,NA
70,2,Bicolor Damselfish,J,1,NA
70,2,Bicolor Damselfish,J,1,NA
70,2,Bicolor Damselfish,A,4,NA
70,2,Colon Goby,J,1,NA
70,2,Colon Goby,J,1,NA
70,2,Longfin Damselfish,J,6,NA
70,2,Masked Goby,A,2,NA
70,2,Roughead Blenny,J,1,NA
70,2,Roughead Blenny,A,2,NA
70,2,Secretary Blenny,A,2,NA
70,2,Smooth Trunkfish,A,14,NA
70,2,Yellowhead Wrasse,J,3,NA
70,2,Yellowhead Wrasse,J,3,NA
70,3,Bermuda Chub,A,29,NA
70,3,Clown Wrasse,J,6,NA
70,3,Colon Goby,J,1,NA
70,3,Redband Parrotfish,I,15,NA
70,3,Spinyhead Blenny,J,1,NA
70,4,Bicolor Damselfish,A,5,NA
70,5,Barracuda,A,61,NA
70,5,Blue Tang,A,16,NA
70,5,Colon Goby,J,2,NA
70,5,Redband Parrotfish,J,3,NA
70,5,Redband Parrotfish,I,14,NA
70,5,Redband Parrotfish,I,15,NA
70,5,Stoplight Parrotfish,A,25,NA
70,6,Colon Goby,J,2,NA
70,7,Bicolor Damselfish,A,4,NA
70,7,Doctorfish,A,15,NA
70,7,Redband Parrotfish,A,17,NA
70,8,Bluehead Wrasse,J,4,NA
70,8,Bluehead Wrasse,J,6,NA
70,8,Clown Wrasse,J,6,NA
70,8,Doctorfish,A,15,NA
70,8,Doctorfish,A,16,NA
70,8,Papillose Blenny,A,2,NA
71,9,Bicolor Damselfish,A,3.5,NA
71,9,Bicolor Damselfish,A,4.5,NA
71,9,Bicolor Damselfish,A,5,NA
71,9,Bluehead Wrasse,J,4,NA
71,9,Bridled Goby,J,2,NA
71,9,Bridled Goby,A,5,NA
71,9,Masked Goby,A,2,NA
71,9,Masked Goby,A,2,NA
71,9,Masked Goby,A,2,NA
71,9,Masked Goby,A,2,NA
71,9,Masked Goby,A,2,NA
71,9,Masked Goby,A,2,NA
71,9,Masked Goby,A,2,NA
71,9,Masked Goby,A,2.5,NA
71,9,Masked Goby,A,2.5,NA
71,9,Masked Goby,A,2.5,NA
71,9,Masked Goby,A,2.5,NA
71,9,Masked Goby,A,2.5,NA
71,9,Masked Goby,A,2.5,NA
71,9,Yellowhead Wrasse,J,3.5,NA
71,10,Bicolor Damselfish,A,6,NA
71,10,Bluehead Wrasse,I,4,NA
71,10,Bluehead Wrasse,I,5,NA
71,10,Clown Wrasse,A,12,NA
71,10,Redband Parrotfish,I,13,NA
71,10,Yellowhead Wrasse,A,14,NA
71,11,Bluehead Wrasse,J,2.5,NA
71,11,Bluehead Wrasse,J,2.5,NA
71,11,Bluehead Wrasse,J,2.5,NA
71,11,Bluehead Wrasse,J,3,NA
71,11,Bluehead Wrasse,J,3,NA
71,11,Bluehead Wrasse,J,3,NA
71,11,Bluehead Wrasse,J,3,NA
71,11,Bluehead Wrasse,J,3,NA
71,11,Bluehead Wrasse,J,3,NA
71,11,Bluehead Wrasse,J,3,NA
71,11,Bluehead Wrasse,J,3,NA
71,11,Bluehead Wrasse,J,3.5,NA
71,11,Bluehead Wrasse,J,3.5,NA
71,11,Bluehead Wrasse,J,3.5,NA
71,11,Bluehead Wrasse,J,3.5,NA
71,11,Bluehead Wrasse,J,3.5,NA
71,11,Bluehead Wrasse,J,3.5,NA
71,11,Bluehead Wrasse,J,3.5,NA
71,11,Bluehead Wrasse,J,3.5,NA
71,11,Bluehead Wrasse,J,4,NA
71,11,Bluehead Wrasse,J,4,NA
71,11,Bluehead Wrasse,J,4,NA
71,11,Bluehead Wrasse,J,4,NA
71,11,Bluehead Wrasse,J,4,NA
71,11,Bluehead Wrasse,J,4,NA
71,11,Bluehead Wrasse,J,4,NA
71,11,Bluehead Wrasse,J,4,NA
71,11,Bluehead Wrasse,J,4,NA
71,11,Bluehead Wrasse,J,4,NA
71,11,Bluehead Wrasse,J,4.5,NA
71,11,Bluehead Wrasse,J,4.5,NA
71,11,Bluehead Wrasse,J,4.5,NA
71,11,Bluehead Wrasse,J,4.5,NA
71,11,Bluehead Wrasse,J,4.5,NA
71,11,Bluehead Wrasse,J,4.5,NA
71,11,Bluehead Wrasse,J,4.5,NA
71,11,Bluehead Wrasse,J,4.5,NA
71,11,Clown Wrasse,A,12,NA
71,11,Clown Wrasse,A,13,NA
71,11,Yellowhead Wrasse,I,11,NA
71,11,Yellowhead Wrasse,A,15,NA
71,12,French Grunt,A,17,NA
71,12,Longfin Damselfish,A,10,NA
